tripduration,starttime,stoptime,start station id,start station name,end station id,end station name,bikeid,name_localizedValue,usertype
932,2018-05-04 17:47:45,2018-05-04 18:03:17,3270,Jersey & 6th St,3268,Lafayette Park,29507,Single Ride,Customer
270,2018-05-04 17:47:48,2018-05-04 17:52:18,3187,Warren St,3202,Newport PATH,26200,Annual Membership,Subscriber
583,2018-05-04 17:47:47,2018-05-04 17:57:31,3270,Jersey & 6th St,3186,Grove St PATH,29654,Join Citi Bike for $14.95/month,Subscriber
355,2018-05-04 17:49:37,2018-05-04 17:55:32,3195,Sip Ave,3679,Bergen Ave,29270,Annual Membership from Citi Bike App,Subscriber
211,2018-05-04 17:49:38,2018-05-04 17:53:10,3195,Sip Ave,3194,McGinley Square,33555,$25 Off Annual Membership,Subscriber
318,2018-05-04 17:49:41,2018-05-04 17:55:00,3640,Journal Square,3281,Leonard Gordon Park,26260,24 Hour,Customer
299,2018-05-04 17:50:26,2018-05-04 17:55:26,3202,Newport PATH,3270,Jersey & 6th St,33572,Annual Membership,Subscriber
216,2018-05-04 17:51:41,2018-05-04 17:55:17,3201,Dey St,3640,Journal Square,26204,Annual Membership - Save 15%,Subscriber
1038,2018-05-04 17:51:44,2018-05-04 18:09:02,3186,Grove St PATH,3276,Marin Light Rail,33666,Annual Membership,Subscriber
297,2018-05-04 17:51:51,2018-05-04 17:56:48,3186,Grove St PATH,3269,Brunswick & 6th,29485,Annual Membership,Subscriber
1888,2018-05-04 17:52:05,2018-05-04 18:23:33,3183,Exchange Place,3638,Washington St,26209,Annual Membership,Subscriber
361,2018-05-04 17:52:29,2018-05-04 17:58:30,3184,Paulus Hook,3205,JC Medical Center,26264,Annual Membership,Subscriber
291,2018-05-04 17:52:43,2018-05-04 17:57:34,3203,Hamilton Park,3186,Grove St PATH,25066,Annual Membership,Subscriber
157,2018-05-04 17:52:51,2018-05-04 17:55:29,3187,Warren St,3273,Manila & 1st,33566,Annual Membership,Subscriber
471,2018-05-04 17:53:30,2018-05-04 18:01:22,3195,Sip Ave,3210,Pershing Field,26164,$25 Off Annual Membership,Subscriber
187,2018-05-04 17:53:36,2018-05-04 17:56:43,3186,Grove St PATH,3481,York St,29576,FREE Bonus Month with Annual Membership,Subscriber
361,2018-05-04 17:54:30,2018-05-04 18:00:31,3267,Morris Canal,3186,Grove St PATH,26249,Annual Membership,Subscriber
370,2018-05-04 17:54:42,2018-05-04 18:00:52,3202,Newport PATH,3203,Hamilton Park,26266,Join Citi Bike for $14.95/month,Subscriber
300,2018-05-04 17:55:54,2018-05-04 18:00:55,3209,Brunswick St,3203,Hamilton Park,26213,Annual Membership,Subscriber
414,2018-05-04 17:56:03,2018-05-04 18:02:58,3183,Exchange Place,3186,Grove St PATH,26250,FREE Bonus Month with Annual Membership,Subscriber
681,2018-05-04 17:56:52,2018-05-04 18:08:14,3183,Exchange Place,3203,Hamilton Park,26300,Annual Membership from Citi Bike App,Subscriber
291,2018-05-04 17:57:13,2018-05-04 18:02:05,3481,York St,3186,Grove St PATH,26186,Annual Membership,Subscriber
315,2018-05-04 17:57:30,2018-05-04 18:02:45,3186,Grove St PATH,3187,Warren St,26196,$25 Off Annual Membership,Subscriber
226,2018-05-04 17:58:12,2018-05-04 18:01:59,3185,City Hall,3185,City Hall,32046,Annual Membership,Subscriber
241,2018-05-04 17:58:59,2018-05-04 18:03:01,3183,Exchange Place,3187,Warren St,32769,Annual Membership,Subscriber
185,2018-05-04 17:59:39,2018-05-04 18:02:45,3195,Sip Ave,3640,Journal Square,26178,Annual Membership,Subscriber
669,2018-05-04 17:59:40,2018-05-04 18:10:49,3195,Sip Ave,3193,Lincoln Park,29510,Join Citi Bike for $14.95/month,Subscriber
174,2018-05-04 18:00:04,2018-05-04 18:02:58,3186,Grove St PATH,3270,Jersey & 6th St,25066,Annual Membership,Subscriber
332,2018-05-04 18:00:18,2018-05-04 18:05:50,3211,Newark Ave,3639,Harborside,33619,Annual Membership from Citi Bike App,Subscriber
412,2018-05-04 18:00:22,2018-05-04 18:07:14,3267,Morris Canal,3186,Grove St PATH,29484,Annual Membership,Subscriber
322,2018-05-04 18:00:27,2018-05-04 18:05:50,3211,Newark Ave,3639,Harborside,33608,Annual Membership from Citi Bike App,Subscriber
165,2018-05-04 18:00:42,2018-05-04 18:03:27,3276,Marin Light Rail,3185,City Hall,33667,Annual Membership,Subscriber
217,2018-05-04 18:00:54,2018-05-04 18:04:31,3275,Columbus Drive,3186,Grove St PATH,26217,Annual Membership,Subscriber
1005,2018-05-04 18:02:00,2018-05-04 18:18:45,3183,Exchange Place,3192,Liberty Light Rail,26166,Join Citi Bike for $14.95/month,Subscriber
266,2018-05-04 18:02:11,2018-05-04 18:06:37,3186,Grove St PATH,3203,Hamilton Park,33676,Annual Membership,Subscriber
457,2018-05-04 18:02:27,2018-05-04 18:10:04,3185,City Hall,3214,Essex Light Rail,26307,Annual Membership,Subscriber
266,2018-05-04 18:03:59,2018-05-04 18:08:25,3681,Grand St,3186,Grove St PATH,33620,Annual Membership,Subscriber
1290,2018-05-04 18:04:38,2018-05-04 18:26:09,3202,Newport PATH,3205,JC Medical Center,26200,24 Hour,Customer
774,2018-05-04 18:05:22,2018-05-04 18:18:17,3196,Riverview Park,3211,Newark Ave,29479,Annual Membership,Subscriber
90,2018-05-04 18:05:25,2018-05-04 18:06:56,3272,Jersey & 3rd,3270,Jersey & 6th St,26223,Annual Membership,Subscriber
376,2018-05-04 18:05:52,2018-05-04 18:12:09,3269,Brunswick & 6th,3186,Grove St PATH,29485,Annual Membership,Subscriber
327,2018-05-04 18:05:55,2018-05-04 18:11:23,3275,Columbus Drive,3214,Essex Light Rail,33589,Citi Bike Annual Membership,Subscriber
324,2018-05-04 18:06:54,2018-05-04 18:12:19,3184,Paulus Hook,3276,Marin Light Rail,33638,Annual Membership,Subscriber
252,2018-05-04 18:07:20,2018-05-04 18:11:33,3186,Grove St PATH,3278,Monmouth and 6th,26186,Annual Membership,Subscriber
257,2018-05-04 18:07:40,2018-05-04 18:11:57,3186,Grove St PATH,3270,Jersey & 6th St,29484,Join Citi Bike for $14.95/month,Subscriber
177,2018-05-04 18:07:41,2018-05-04 18:10:39,3185,City Hall,3186,Grove St PATH,33594,Join Citi Bike for $14/month,Subscriber
1051,2018-05-04 18:08:10,2018-05-04 18:25:42,3195,Sip Ave,3191,Union St,29516,Annual Membership,Subscriber
155,2018-05-04 18:08:21,2018-05-04 18:10:56,3211,Newark Ave,3278,Monmouth and 6th,29622,FREE Bonus Month with Annual Membership,Subscriber
452,2018-05-04 18:10:57,2018-05-04 18:18:29,3183,Exchange Place,3199,Newport Pkwy,29271,Annual Membership,Subscriber
283,2018-05-04 18:11:47,2018-05-04 18:16:31,3203,Hamilton Park,3186,Grove St PATH,29626,$25 Off Annual Membership,Subscriber
313,2018-05-04 18:11:52,2018-05-04 18:17:05,3183,Exchange Place,3267,Morris Canal,29571,Annual Membership from Citi Bike App,Subscriber
692,2018-05-04 18:11:54,2018-05-04 18:23:27,3195,Sip Ave,3281,Leonard Gordon Park,26244,$25 Off Annual Membership,Subscriber
352,2018-05-04 18:12:27,2018-05-04 18:18:20,3212,Christ Hospital,3210,Pershing Field,33607,Annual Membership,Subscriber
624,2018-05-04 18:12:43,2018-05-04 18:23:07,3481,York St,3192,Liberty Light Rail,26292,24 Hour,Customer
227,2018-05-04 18:12:49,2018-05-04 18:16:37,3209,Brunswick St,3186,Grove St PATH,33670,Annual Membership,Subscriber
187,2018-05-04 18:12:56,2018-05-04 18:16:04,3681,Grand St,3275,Columbus Drive,33563,Annual Membership,Subscriber
266,2018-05-04 18:13:05,2018-05-04 18:17:31,3640,Journal Square,3207,Oakland Ave,29603,Annual Membership from Citi Bike App,Subscriber
215,2018-05-04 18:13:07,2018-05-04 18:16:42,3209,Brunswick St,3186,Grove St PATH,29229,Annual Membership,Subscriber
690,2018-05-04 18:13:22,2018-05-04 18:24:53,3202,Newport PATH,3203,Hamilton Park,29678,Annual Membership from Citi Bike App,Subscriber
401,2018-05-04 18:13:38,2018-05-04 18:20:19,3269,Brunswick & 6th,3206,Hilltop,33558,FREE Bonus Month with Annual Membership,Subscriber
210,2018-05-04 18:13:49,2018-05-04 18:17:19,3186,Grove St PATH,3270,Jersey & 6th St,26250,Annual Membership,Subscriber
220,2018-05-04 18:14:50,2018-05-04 18:18:31,3186,Grove St PATH,3203,Hamilton Park,26249,Annual Membership,Subscriber
506,2018-05-04 18:14:49,2018-05-04 18:23:16,3681,Grand St,3203,Hamilton Park,29602,Annual Membership,Subscriber
400,2018-05-04 18:15:01,2018-05-04 18:21:42,3183,Exchange Place,3203,Hamilton Park,26304,Annual Membership,Subscriber
439,2018-05-04 18:15:41,2018-05-04 18:23:01,3280,Astor Place,3195,Sip Ave,26216,Join Citi Bike for $14.95/month,Subscriber
468,2018-05-04 18:16:07,2018-05-04 18:23:56,3202,Newport PATH,3203,Hamilton Park,26214,Annual Membership,Subscriber
186,2018-05-04 18:17:00,2018-05-04 18:20:06,3183,Exchange Place,3267,Morris Canal,29124,Join Citi Bike for $14.95/month,Subscriber
1376,2018-05-04 18:18:12,2018-05-04 18:41:08,3194,McGinley Square,3202,Newport PATH,33621,$25 Off Annual Membership,Subscriber
2015,2018-05-04 18:18:23,2018-05-04 18:51:59,3183,Exchange Place,3198,Heights Elevator,26315,$25 Off Annual Membership,Subscriber
91,2018-05-04 18:18:56,2018-05-04 18:20:27,3185,City Hall,3186,Grove St PATH,29541,$25 Off Annual Membership,Subscriber
622,2018-05-04 18:18:58,2018-05-04 18:29:21,3186,Grove St PATH,3267,Morris Canal,33670,Annual Membership,Subscriber
224,2018-05-04 18:19:15,2018-05-04 18:23:00,3186,Grove St PATH,3279,Dixon Mills,29229,Annual Membership,Subscriber
1573,2018-05-04 18:19:38,2018-05-04 18:45:51,3639,Harborside,3196,Riverview Park,29628,24 Hour,Customer
1933,2018-05-04 18:19:43,2018-05-04 18:51:57,3183,Exchange Place,3198,Heights Elevator,26210,Annual Membership,Subscriber
210,2018-05-04 18:19:59,2018-05-04 18:23:30,3270,Jersey & 6th St,3186,Grove St PATH,33628,$25 Off Annual Membership,Subscriber
1160,2018-05-04 18:20:21,2018-05-04 18:39:41,3202,Newport PATH,3210,Pershing Field,29679,FREE Bonus Month with Annual Membership,Subscriber
173,2018-05-04 18:21:21,2018-05-04 18:24:14,3681,Grand St,3275,Columbus Drive,26228,Annual Membership from Citi Bike App,Subscriber
161,2018-05-04 18:22:00,2018-05-04 18:24:42,3275,Columbus Drive,3681,Grand St,33563,Annual Membership,Subscriber
420,2018-05-04 18:22:06,2018-05-04 18:29:07,3195,Sip Ave,3207,Oakland Ave,26177,Annual Membership,Subscriber
216,2018-05-04 18:22:15,2018-05-04 18:25:52,3186,Grove St PATH,3276,Marin Light Rail,26217,Annual Membership,Subscriber
210,2018-05-04 18:22:16,2018-05-04 18:25:46,3186,Grove St PATH,3213,Van Vorst Park,33620,Annual Membership from Citi Bike App,Subscriber
397,2018-05-04 18:23:42,2018-05-04 18:30:20,3273,Manila & 1st,3205,JC Medical Center,29247,$25 Off Annual Membership,Subscriber
257,2018-05-04 18:23:48,2018-05-04 18:28:05,3273,Manila & 1st,3203,Hamilton Park,33574,$25 Off Annual Membership,Subscriber
183,2018-05-04 18:23:57,2018-05-04 18:27:00,3211,Newark Ave,3186,Grove St PATH,33569,Annual Membership,Subscriber
282,2018-05-04 18:24:09,2018-05-04 18:28:52,3273,Manila & 1st,3203,Hamilton Park,29515,FREE Bonus Month with Annual Membership,Subscriber
353,2018-05-04 18:25:17,2018-05-04 18:31:10,3202,Newport PATH,3187,Warren St,33586,Annual Membership,Subscriber
160,2018-05-04 18:25:19,2018-05-04 18:28:00,3196,Riverview Park,3198,Heights Elevator,29520,Annual Membership,Subscriber
136,2018-05-04 18:25:21,2018-05-04 18:27:38,3186,Grove St PATH,3272,Jersey & 3rd,33628,Annual Membership,Subscriber
442,2018-05-04 18:25:32,2018-05-04 18:32:55,3639,Harborside,3203,Hamilton Park,29508,Annual Membership,Subscriber
263,2018-05-04 18:26:27,2018-05-04 18:30:51,3186,Grove St PATH,3278,Monmouth and 6th,29245,Annual Membership,Subscriber
330,2018-05-04 18:26:29,2018-05-04 18:31:59,3195,Sip Ave,3207,Oakland Ave,29580,Annual Membership,Subscriber
177,2018-05-04 18:26:38,2018-05-04 18:29:35,3195,Sip Ave,3194,McGinley Square,29634,Annual Membership,Subscriber
222,2018-05-04 18:26:37,2018-05-04 18:30:20,3186,Grove St PATH,3272,Jersey & 3rd,33610,Annual Membership,Subscriber
960,2018-05-04 18:26:46,2018-05-04 18:42:47,3202,Newport PATH,3270,Jersey & 6th St,26303,Citi Bike Annual Membership,Subscriber
922,2018-05-04 18:26:52,2018-05-04 18:42:14,3202,Newport PATH,3270,Jersey & 6th St,33562,Annual Membership,Subscriber
676,2018-05-04 18:26:52,2018-05-04 18:38:09,3195,Sip Ave,3210,Pershing Field,33657,Annual Membership,Subscriber
669,2018-05-04 18:26:53,2018-05-04 18:38:02,3195,Sip Ave,3210,Pershing Field,26253,Annual Membership,Subscriber
214,2018-05-04 18:27:19,2018-05-04 18:30:53,3186,Grove St PATH,3205,JC Medical Center,29284,Annual Membership,Subscriber
356,2018-05-04 18:28:14,2018-05-04 18:34:10,3186,Grove St PATH,3278,Monmouth and 6th,26305,Annual Membership,Subscriber
252,2018-05-04 18:28:18,2018-05-04 18:32:30,3640,Journal Square,3207,Oakland Ave,26178,Annual Membership,Subscriber
279,2018-05-04 18:29:25,2018-05-04 18:34:04,3195,Sip Ave,3194,McGinley Square,29282,Annual Membership,Subscriber
431,2018-05-04 18:29:44,2018-05-04 18:36:55,3213,Van Vorst Park,3192,Liberty Light Rail,33620,$25 Off Annual Membership,Subscriber
725,2018-05-04 18:31:40,2018-05-04 18:43:45,3184,Paulus Hook,3272,Jersey & 3rd,29674,Annual Membership,Subscriber
826,2018-05-04 18:31:42,2018-05-04 18:45:28,3195,Sip Ave,3196,Riverview Park,33656,Annual Membership,Subscriber
151,2018-05-04 18:31:57,2018-05-04 18:34:29,3278,Monmouth and 6th,3211,Newark Ave,33662,Annual Membership,Subscriber
339,2018-05-04 18:32:12,2018-05-04 18:37:51,3203,Hamilton Park,3185,City Hall,33604,Annual Membership,Subscriber
204,2018-05-04 18:32:18,2018-05-04 18:35:42,3211,Newark Ave,3278,Monmouth and 6th,29294,Annual Membership,Subscriber
153,2018-05-04 18:32:56,2018-05-04 18:35:29,3272,Jersey & 3rd,3269,Brunswick & 6th,33628,Annual Membership,Subscriber
279,2018-05-04 18:32:57,2018-05-04 18:37:36,3203,Hamilton Park,3211,Newark Ave,33574,Annual Membership,Subscriber
162,2018-05-04 18:33:25,2018-05-04 18:36:07,3272,Jersey & 3rd,3203,Hamilton Park,29575,Annual Membership,Subscriber
292,2018-05-04 18:34:22,2018-05-04 18:39:15,3202,Newport PATH,3203,Hamilton Park,26226,Annual Membership,Subscriber
1355,2018-05-04 18:34:45,2018-05-04 18:57:21,3186,Grove St PATH,3186,Grove St PATH,29541,Join Citi Bike for $14.95/month,Subscriber
401,2018-05-04 18:35:29,2018-05-04 18:42:11,3186,Grove St PATH,3203,Hamilton Park,33622,Join Citi Bike for $14.95/month,Subscriber
425,2018-05-04 18:35:30,2018-05-04 18:42:36,3186,Grove St PATH,3203,Hamilton Park,33560,Annual Membership,Subscriber
274,2018-05-04 18:35:56,2018-05-04 18:40:30,3272,Jersey & 3rd,3187,Warren St,33580,Annual Membership,Subscriber
681,2018-05-04 18:36:02,2018-05-04 18:47:23,3183,Exchange Place,3205,JC Medical Center,29293,Citi Bike Annual Membership,Subscriber
268,2018-05-04 18:36:19,2018-05-04 18:40:47,3186,Grove St PATH,3205,JC Medical Center,29505,Annual Membership,Subscriber
291,2018-05-04 18:36:26,2018-05-04 18:41:17,3186,Grove St PATH,3203,Hamilton Park,33594,Annual Membership,Subscriber
106,2018-05-04 18:36:59,2018-05-04 18:38:45,3212,Christ Hospital,3212,Christ Hospital,29461,24 Hour,Customer
334,2018-05-04 18:37:31,2018-05-04 18:43:06,3195,Sip Ave,3679,Bergen Ave,29569,Join Citi Bike for $14.95/month,Subscriber
437,2018-05-04 18:38:21,2018-05-04 18:45:38,3202,Newport PATH,3639,Harborside,29490,Annual Membership,Subscriber
257,2018-05-04 18:39:17,2018-05-04 18:43:34,3185,City Hall,3276,Marin Light Rail,33667,Annual Membership,Subscriber
807,2018-05-04 18:39:31,2018-05-04 18:52:58,3212,Christ Hospital,3199,Newport Pkwy,26295,24 Hour,Customer
157,2018-05-04 18:40:16,2018-05-04 18:42:53,3273,Manila & 1st,3270,Jersey & 6th St,33678,Annual Membership,Subscriber
457,2018-05-04 18:40:19,2018-05-04 18:47:56,3186,Grove St PATH,3192,Liberty Light Rail,33569,Annual Membership,Subscriber
99,2018-05-04 18:40:57,2018-05-04 18:42:37,3225,Baldwin at Montgomery,3194,McGinley Square,26279,Annual Membership,Subscriber
227,2018-05-04 18:41:21,2018-05-04 18:45:08,3185,City Hall,3273,Manila & 1st,29445,Annual Membership,Subscriber
283,2018-05-04 18:41:36,2018-05-04 18:46:20,3195,Sip Ave,3194,McGinley Square,29491,Annual Membership,Subscriber
6311,2018-05-04 18:43:24,2018-05-04 20:28:35,3276,Marin Light Rail,3276,Marin Light Rail,33631,Annual Membership,Subscriber
312,2018-05-04 18:45:21,2018-05-04 18:50:33,3202,Newport PATH,3639,Harborside,29621,Annual Membership,Subscriber
838,2018-05-04 18:45:23,2018-05-04 18:59:21,3202,Newport PATH,3639,Harborside,33621,$25 Off Annual Membership,Subscriber
198,2018-05-04 18:46:08,2018-05-04 18:49:26,3184,Paulus Hook,3267,Morris Canal,33663,$25 Off Annual Membership,Subscriber
1151,2018-05-04 18:46:11,2018-05-04 19:05:22,3639,Harborside,3194,McGinley Square,26212,Citi Bike Annual Membership,Subscriber
297,2018-05-04 18:46:14,2018-05-04 18:51:12,3186,Grove St PATH,3203,Hamilton Park,29654,Annual Membership from Citi Bike App,Subscriber
247,2018-05-04 18:46:49,2018-05-04 18:50:57,3186,Grove St PATH,3276,Marin Light Rail,26274,Annual Membership,Subscriber
894,2018-05-04 18:47:05,2018-05-04 19:01:59,3207,Oakland Ave,3220,5 Corners Library,31868,$25 Off Annual Membership,Subscriber
400,2018-05-04 18:47:43,2018-05-04 18:54:23,3184,Paulus Hook,3638,Washington St,26174,Annual Membership,Subscriber
1025,2018-05-04 18:48:21,2018-05-04 19:05:26,3639,Harborside,3194,McGinley Square,29661,Citi Bike Annual Membership,Subscriber
525,2018-05-04 18:48:31,2018-05-04 18:57:17,3275,Columbus Drive,3278,Monmouth and 6th,33660,Annual Membership,Subscriber
664,2018-05-04 18:50:20,2018-05-04 19:01:24,3276,Marin Light Rail,3213,Van Vorst Park,33666,NYCHA Membership (Renewal),Subscriber
380,2018-05-04 18:50:49,2018-05-04 18:57:10,3220,5 Corners Library,3210,Pershing Field,26286,Annual Membership,Subscriber
555,2018-05-04 18:51:08,2018-05-04 19:00:23,3195,Sip Ave,3193,Lincoln Park,33598,Annual Membership,Subscriber
417,2018-05-04 18:51:08,2018-05-04 18:58:05,3639,Harborside,3203,Hamilton Park,26193,Annual Membership,Subscriber
301,2018-05-04 18:51:16,2018-05-04 18:56:18,3272,Jersey & 3rd,3275,Columbus Drive,29269,Join Citi Bike for $14.95/month,Subscriber
307,2018-05-04 18:51:45,2018-05-04 18:56:53,3195,Sip Ave,3194,McGinley Square,26216,Annual Membership,Subscriber
247,2018-05-04 18:51:48,2018-05-04 18:55:56,3640,Journal Square,3207,Oakland Ave,29676,Annual Membership,Subscriber
236,2018-05-04 18:52:39,2018-05-04 18:56:36,3184,Paulus Hook,3276,Marin Light Rail,29600,Annual Membership,Subscriber
498,2018-05-04 18:53:24,2018-05-04 19:01:43,3186,Grove St PATH,3202,Newport PATH,33653,Annual Membership,Subscriber
472,2018-05-04 18:53:56,2018-05-04 19:01:49,3638,Washington St,3209,Brunswick St,33618,$25 Off Annual Membership,Subscriber
149,2018-05-04 18:54:52,2018-05-04 18:57:21,3195,Sip Ave,3206,Hilltop,33647,$25 Off Annual Membership,Subscriber
214,2018-05-04 18:55:09,2018-05-04 18:58:43,3267,Morris Canal,3185,City Hall,29571,Annual Membership from Citi Bike App,Subscriber
298,2018-05-04 18:55:32,2018-05-04 19:00:31,3186,Grove St PATH,3270,Jersey & 6th St,33600,Annual Membership,Subscriber
867,2018-05-04 18:56:31,2018-05-04 19:10:58,3214,Essex Light Rail,3205,JC Medical Center,29260,24 Hour,Customer
864,2018-05-04 18:56:31,2018-05-04 19:10:55,3214,Essex Light Rail,3205,JC Medical Center,33636,24 Hour,Customer
896,2018-05-04 18:56:33,2018-05-04 19:11:30,3214,Essex Light Rail,3205,JC Medical Center,33559,24 Hour,Customer
868,2018-05-04 18:56:33,2018-05-04 19:11:02,3214,Essex Light Rail,3205,JC Medical Center,33658,24 Hour,Customer
481,2018-05-04 18:56:57,2018-05-04 19:04:59,3640,Journal Square,3207,Oakland Ave,26204,24 Hour,Customer
484,2018-05-04 18:56:58,2018-05-04 19:05:02,3640,Journal Square,3207,Oakland Ave,26190,24 Hour,Customer
477,2018-05-04 18:57:18,2018-05-04 19:05:15,3640,Journal Square,3207,Oakland Ave,29612,24 Hour,Customer
174,2018-05-04 18:58:07,2018-05-04 19:01:01,3186,Grove St PATH,3276,Marin Light Rail,29492,Annual Membership,Subscriber
2545,2018-05-04 18:58:18,2018-05-04 19:40:44,3213,Van Vorst Park,3205,JC Medical Center,26267,Annual Membership,Subscriber
100,2018-05-04 18:58:20,2018-05-04 19:00:00,3186,Grove St PATH,3211,Newark Ave,26188,Annual Membership,Subscriber
2503,2018-05-04 18:59:07,2018-05-04 19:40:51,3213,Van Vorst Park,3205,JC Medical Center,26161,3 Day,Customer
213,2018-05-04 18:59:08,2018-05-04 19:02:42,3195,Sip Ave,3225,Baldwin at Montgomery,29242,Annual Membership,Subscriber
178,2018-05-04 18:59:43,2018-05-04 19:02:42,3640,Journal Square,3201,Dey St,26294,FREE Bonus Month with Annual Membership,Subscriber
288,2018-05-04 19:00:24,2018-05-04 19:05:12,3203,Hamilton Park,3202,Newport PATH,30386,Annual Membership,Subscriber
373,2018-05-04 19:01:04,2018-05-04 19:07:18,3195,Sip Ave,3280,Astor Place,29596,NYCHA Membership,Subscriber
341,2018-05-04 19:01:50,2018-05-04 19:07:32,3211,Newark Ave,3203,Hamilton Park,33574,Annual Membership,Subscriber
753,2018-05-04 19:02:22,2018-05-04 19:14:56,3195,Sip Ave,3193,Lincoln Park,26241,Annual Membership,Subscriber
1048,2018-05-04 19:02:22,2018-05-04 19:19:50,3638,Washington St,3269,Brunswick & 6th,26174,$25 Off Annual Membership,Subscriber
